Run,Event,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
147115,371404833,24.6539,-4.80275,-14.1475,19.6112,14.9404,1.08613,-1.89807,-1.0,24.0114,1.82932,10.8772,-21.3281,11.0299,-1.41357,1.40418,-1,48.4338
147115,552077578,2.70712,2.36584,0.972975,-0.88578,2.5581,-0.339694,0.390175,-1.0,152.801,-29.0888,13.7059,-149.379,32.1561,-2.24042,2.70127,-1,25.9545
147115,285524126,2.43105,-1.72487,-1.62437,0.544288,2.36934,0.227748,-2.38619,-1.0,76.8522,5.68104,13.5408,75.4363,14.6843,2.339,1.17355,-1,18.845
147115,263765488,2.66666,-1.91668,1.75993,-0.583147,2.60212,-0.22227,2.3988,-1.0,45.9623,0.961342,-11.4415,44.5051,11.4818,2.06423,-1.48697,1,18.4661
147115,14963391,58.2592,9.16204,14.6704,-55.6324,17.2964,-1.88475,1.01254,1.0,27.966,-8.57006,-4.56471,26.2262,9.70992,1.71939,-2.65218,1,80.4212
147115,367825395,27.8812,11.939,-18.3462,17.2696,21.8888,0.724032,-0.993887,1.0,12.9218,-5.0263,11.6026,2.66263,12.6445,0.20905,1.9796,-1,34.2685
147115,178064851,58.7524,-21.2799,0.0184556,54.7632,21.2799,1.67418,3.14073,1.0,7.62411,3.20847,1.52524,6.74584,3.55255,1.39747,0.443757,-1,17.1323
147115,389197862,3.36599,2.29061,1.78256,1.70454,2.90249,0.557876,0.661309,,25.1343,-11.272,-9.11162,-20.5342,14.4941,-1.14766,-2.46179,1,17.9814
147115,299380757,1.64482,-0.868121,-0.413415,1.3345,0.961533,1.13092,-2.69715,-1.0,71.1881,11.4217,6.98276,69.918,13.3871,2.35522,0.548731,-1,8.55435
147115,505481957,23.2807,1.65322,-4.70494,-22.7403,4.98694,-2.22228,-1.23289,1.0,36.163,-6.15981,11.9016,33.5882,13.4012,1.64959,2.04839,-1,57.8254
147115,463403035,18.3788,-1.618,-13.7516,-12.0854,13.8465,-0.788521,-1.68792,1.0,24.8883,5.78767,-0.904229,24.1891,5.85788,2.12561,-0.154981,-1,38.644
147115,68999862,96.379,-22.7399,17.732,-91.964,28.8363,-1.87663,2.47931,1.0,15.898,4.89166,-1.36187,-15.0653,5.07769,-1.80794,-0.271531,1,23.7551
147115,305504137,25.5141,14.2822,1.48526,21.0898,14.3592,1.17729,0.103622,-1.0,2.27557,-2.11116,-0.273309,-0.80409,2.12877,-0.369275,-3.01285,-1,14.531
147115,167117140,11.0422,-1.7639,2.47928,10.6147,3.04273,1.96257,2.18917,1.0,15.265,-0.229207,-13.3334,-7.42892,13.3354,-0.531678,-1.58799,-1,23.6672
147115,429760175,15.0534,8.74999,-9.16518,8.12659,12.6713,0.603946,-0.808569,1.0,16.7564,-1.99542,2.49858,-16.4485,3.1976,-2.3403,2.2447,-1,29.1983
147115,261625107,19.5374,13.1938,-13.8903,3.83295,19.1577,0.198762,-0.811112,-1.0,10.2277,-2.31953,7.3862,6.68361,7.74184,0.781346,1.87508,-1,24.7954
147115,245315316,14.149,-10.2391,-7.21524,6.57987,12.5259,0.503726,-2.52774,1.0,10.8346,2.7534,0.295515,10.4747,2.76922,2.04058,0.106918,-1,15.146
147115,83011612,6.46659,2.27392,2.44364,5.53847,3.33797,1.27996,0.82136,1.0,26.6409,-3.30874,-8.85578,-24.9071,9.45371,-1.69611,-1.92836,-1,26.0533
147115,504057595,4.68081,-2.72033,-2.77755,2.60673,3.8878,0.628323,-2.34579,1.0,19.8631,18.4183,4.23077,6.11649,18.8979,0.318259,0.225788,1,16.6665
147115,509742954,2.55496,0.0860717,-2.10738,1.442,2.10914,0.639255,-1.52998,-1.0,100.836,23.2303,-1.75673,-98.1082,23.2966,-2.14472,-0.0754788,-1,28.0501
147115,482619421,29.7965,-5.30355,-17.1016,23.8168,17.9051,1.09671,-1.87151,-1.0,21.5101,-5.44486,0.496654,20.8037,5.46746,2.0463,3.05063,1,15.8156
147115,425724639,17.442,-3.3097,2.08424,-16.9978,3.91129,-2.17534,2.57959,-1.0,22.6357,-5.62986,0.129312,-21.9241,5.63134,-2.06848,3.11863,-1,2.54912
147115,283402950,10.1968,2.22352,-0.379977,9.94415,2.25575,2.18927,-0.169255,1.0,59.9557,3.64552,12.5814,58.5072,13.099,2.20207,1.28877,-1,7.24225
147115,254019190,10.0637,-1.38495,-6.56901,-7.49721,6.71342,-0.961568,-1.77858,-1.0,69.734,-0.415558,-12.0487,68.684,12.0558,2.44073,-1.60527,1,47.6864
147115,372920356,1.59566,-0.363551,-1.3591,0.752859,1.40689,0.512406,-1.83217,1.0,44.811,9.76691,-9.78833,-42.6242,13.8277,-1.84423,-0.786494,-1,13.6997
147115,217107868,5.51642,1.72211,1.74005,4.94342,2.44815,1.45221,0.790582,-1.0,2.74118,-0.130499,-2.73078,-0.199793,2.73389,-0.073015,-1.61855,-1,6.49394
147115,402994130,18.2414,-3.78342,15.7111,8.46134,16.1603,0.50221,1.80711,1.0,7.68453,1.73983,-2.09064,7.18708,2.71988,1.69886,-0.876727,1,15.4138
147115,282508254,231.722,-36.9431,-19.4074,227.933,41.7306,2.39924,-2.65788,-1.0,104.719,28.3681,14.508,99.7534,31.8627,1.85899,0.472741,-1,75.6046
147115,525218973,3.38967,-0.980614,2.86321,1.52653,3.02647,0.485135,1.90076,1.0,18.7584,-6.61238,17.4874,1.53187,18.6958,0.0818451,1.9323,-1,3.0634
147115,184326512,5.54973,2.74292,-0.613516,4.78534,2.8107,1.30211,-0.22005,1.0,15.0778,1.14538,-4.50432,14.3437,4.64767,1.84536,-1.32179,1,4.274
147115,500138104,28.3372,0.290159,-10.9868,-26.1191,10.9906,-1.60036,-1.54439,-1.0,14.5966,-3.08125,-1.54116,14.1842,3.44518,2.12273,-2.67781,-1,39.1936
147115,21060607,17.8602,12.5383,-10.0036,-7.8553,16.04,-0.47201,-0.673427,-1.0,11.3445,0.965457,-2.11602,11.1035,2.32587,2.26711,-1.14275,1,22.6523
147115,552028710,6.84901,1.83452,6.57795,-0.523493,6.82898,-0.0765827,1.29882,-1.0,21.5185,5.7482,-1.7701,-20.6609,6.01457,-1.94775,-0.298725,-1,16.593
147115,402058823,22.1698,16.8343,-6.10569,-13.07,17.9074,-0.676962,-0.347937,-1.0,8.27235,1.22813,-3.13528,7.55602,3.36724,1.54771,-1.19745,-1,22.0152
147115,14280852,4.26396,-1.0678,-2.21925,3.48082,2.46278,1.14573,-2.01925,1.0,38.5935,1.12127,19.6566,33.1936,19.6886,1.29367,1.51382,-1,13.6997
147115,207534043,21.3139,1.6473,20.379,6.02183,20.4455,0.29043,1.49014,-1.0,36.7592,0.301764,-14.3824,33.8274,14.3855,1.59062,-1.54982,1,41.7703
147115,247748987,23.115,-3.78746,-2.05752,22.7096,4.31025,2.36382,-2.64395,-1.0,91.732,-14.6421,-3.25326,90.4974,14.9991,2.49727,-2.92296,1,2.48063
147115,458600998,51.2847,-4.53982,13.9392,-49.1447,14.6598,-1.92434,1.88565,-1.0,5.8569,2.97512,-2.36424,-4.45672,3.80013,-0.99843,-0.671483,1,15.988
147115,616404606,12.4967,5.17204,-8.50102,-7.55974,9.95074,-0.700902,-1.02422,1.0,123.855,-5.14235,-35.8553,-118.44,36.2222,-1.90048,-1.71324,-1,27.3566
147115,311638510,38.9331,3.54249,-20.483,32.9193,20.7871,1.24028,-1.39954,-1.0,26.418,-2.97969,8.9356,-24.6817,9.41931,-1.69102,1.89266,1,63.7906
147115,21926025,16.0906,2.1613,2.66593,-15.7203,3.43197,-2.22668,0.889558,1.0,33.9214,-18.2268,-5.06847,28.1559,18.9184,1.18825,-2.87037,1,45.6365
147115,508428587,37.7199,-6.67569,-21.0157,-30.6034,22.0505,-1.13092,-1.87837,1.0,21.6997,0.00868292,5.52694,20.9841,5.52695,2.04418,1.56923,1,56.1588
147115,515035432,4.41364,-2.65457,3.46248,-0.666874,4.36297,-0.15226,2.22488,-1.0,104.828,9.92249,-16.3262,-103.072,19.105,-2.38711,-1.02469,-1,30.8806
147115,211915255,49.4106,-8.91685,8.6726,47.8192,12.4388,2.05626,2.37008,1.0,22.0455,9.4804,-7.02906,-18.6204,11.8019,-1.23713,-0.637994,1,65.195
147115,311900390,8.53277,-4.70147,0.418996,7.10836,4.72011,1.19807,3.05271,-1.0,92.4446,14.927,1.61676,-91.2172,15.0143,-2.50409,0.10789,-1,54.8947
147115,215830158,70.9663,17.9383,-4.01215,68.5444,18.3815,2.0268,-0.220043,1.0,2.74959,-1.3434,-1.97624,-1.36014,2.38961,-0.542226,-2.16782,-1,24.679
147115,570895674,5.97258,-2.36786,0.0176505,-5.48312,2.36793,-1.57647,3.13414,-1.0,10.847,0.00936628,-2.64628,10.5192,2.6463,2.08865,-1.56726,-1,15.6545
147115,567285880,126.383,23.4254,-11.9163,-123.62,26.2821,-2.25258,-0.470576,1.0,35.7903,-5.88933,6.09291,-34.7727,8.47395,-2.11951,2.33921,1,29.5043
147115,309297449,66.2863,-46.3607,21.7174,42.106,51.1953,0.75011,2.70351,-1.0,51.9041,4.51485,-10.5597,50.6176,11.4844,2.18908,-1.16676,1,59.1247
147115,208246310,2.2519,2.16794,0.538139,0.28546,2.23373,0.12745,,-1.0,14.5567,1.2363,-2.6711,-14.256,2.94333,-2.28128,-1.13731,-1,8.43883
147115,253736622,47.3997,-1.85191,27.1036,-38.842,27.1668,-1.15516,1.63902,-1.0,10.1535,1.9878,-0.719868,-9.931,2.11414,-2.2513,-0.347451,1,15.4096
147115,369337087,3.74446,-0.301915,-2.39291,2.86423,2.41188,1.00798,-1.6963,1.0,69.6545,9.18482,-8.68358,68.498,12.6398,2.3915,-0.757354,-1,9.65592
147115,506365539,83.2473,-17.0422,11.1809,80.7135,20.3826,2.08495,2.56096,,4.31835,2.11142,-3.22419,1.94799,3.85402,0.486075,-0.991007,-1,23.422
147115,458880951,19.9423,9.05041,11.1923,-13.8029,14.3936,-0.852052,0.890814,1.0,29.9343,-6.42984,-2.01067,29.1663,6.73689,2.17164,-2.83852,1,46.4808
147115,203773988,47.5723,-1.61153,-14.9956,45.1182,15.082,1.81577,-1.67785,1.0,10.4409,2.23446,-1.53811,-10.0824,2.71267,-2.02363,-0.602868,1,43.1772
147115,504749325,39.7135,9.37471,8.05666,37.7408,12.361,1.83514,0.709928,1.0,82.3454,21.8586,20.5989,76.6724,30.0352,1.66665,0.755738,1,3.36801
147115,397521610,4.48037,1.3865,-4.14328,-0.992247,4.36912,-0.225197,-1.24787,-1.0,78.0721,-4.86277,40.1381,-66.7873,40.4316,-1.27615,1.69136,1,30.2182
147115,552180529,19.0299,17.4385,5.05157,5.70227,18.1555,0.309133,0.281961,1.0,77.6966,20.2426,-12.6338,-73.9418,23.8616,-1.84923,-0.557967,1,56.7629
147115,463873350,9.11436,-1.15773,-4.59364,-7.78651,4.73728,-1.2719,-1.81768,-1.0,158.666,9.63229,42.1884,-152.651,43.2741,-1.97326,1.34633,-1,30.4129
147115,185148089,34.7702,-13.2969,5.21123,-31.7018,14.2816,-1.53781,2.76808,1.0,1.56528,-0.352863,1.06541,-1.09109,1.12232,-0.861558,1.89062,-1,4.37983
147115,292761203,59.9607,-6.86528,13.6179,-57.9889,15.2505,-2.04564,2.03775,1.0,14.1385,2.771,-0.378564,13.8592,2.79674,2.30367,-0.135775,-1,57.8898
147115,511901998,2.49633,1.19222,-2.16417,0.355829,2.47084,0.143519,-1.06727,-1.0,108.184,20.3733,-12.1817,105.548,23.7375,2.19767,-0.538892,-1,19.0711
147115,293807371,42.5341,-40.7528,-12.1698,0.503823,42.5311,0.0118457,-2.8514,-1.0,9.7914,2.24901,1.88776,9.34076,2.93627,1.87423,0.698294,1,32.4466
147115,484447993,16.8761,4.66546,-13.0621,-9.61349,13.8703,-0.647004,-1.22774,1.0,4.96743,2.94136,-1.52617,3.70062,3.31373,0.96157,-0.478626,-1,13.0957
147115,298882842,19.5421,-4.63515,-13.0444,-13.7931,13.8435,-0.878798,-1.91222,1.0,2.42472,1.6434,0.977435,1.49102,1.9121,0.716803,0.536561,-1,13.2904
147115,394079697,41.3372,-12.0974,31.4802,-23.9044,33.7246,-0.65987,1.93768,1.0,26.7626,-0.676886,-21.0174,16.5544,21.0283,0.722678,-1.60299,-1,65.6575
147115,333537431,53.5711,5.55747,10.6553,-52.2057,12.0175,-2.17496,,-1.0,24.9578,-5.05778,-0.421046,-24.4363,5.07528,-2.27545,-3.05854,1,13.7037
147115,337003790,15.2033,13.3337,-3.31021,6.51131,13.7384,0.45779,-0.243339,1.0,3.96382,2.70716,2.00525,2.08856,3.36894,0.585852,0.637535,-1,5.86606
147115,166591862,42.0434,12.9566,-13.1778,-37.764,18.4804,-1.4629,-0.793863,1.0,56.3492,-9.1341,1.5688,55.5818,9.26784,2.49133,2.9715,1,95.9908
147115,262092535,5.8886,4.49986,1.59768,-3.44591,4.77507,-0.67031,0.341167,-1.0,84.8483,-13.0953,8.37633,83.4122,15.5451,2.38177,2.57253,1,40.8072
147115,500514100,43.2146,32.4205,-13.2038,-25.3391,35.0061,-0.672095,-0.386755,-1.0,153.909,-41.9496,1.80798,-148.071,41.9886,-1.97296,3.09852,1,92.5531
147115,459883920,46.0787,-10.4581,19.5312,-40.403,22.1549,-1.36188,2.06241,-1.0,88.7486,22.292,-10.7615,-85.2265,24.7537,-1.94994,-0.449752,1,46.6759
147115,67682476,22.0056,-9.66034,-8.55779,17.8238,12.9057,1.12693,-2.41664,1.0,5.21776,2.23441,4.12458,-2.2848,4.69092,-0.469617,1.07432,1,20.6119
147115,411587021,57.382,7.95489,27.0653,49.9688,28.2101,1.33642,1.28493,1.0,19.9734,5.22315,5.43938,18.495,7.5411,1.62947,0.805674,-1,8.14457
147115,113256690,1.77445,-1.45865,0.90125,-0.456888,1.71462,-0.263409,2.58814,-1.0,107.533,21.5203,10.3239,-104.85,23.8685,-2.18583,0.447299,1,18.1655
147115,389534631,70.8526,13.0702,-1.71175,69.6156,13.1818,2.36614,-0.130225,-1.0,8.68143,-1.92528,1.01681,-8.40397,2.17729,-2.06014,2.65569,1,49.539
147115,112753163,10.9187,-2.7417,-2.17504,-10.3427,3.49967,-1.80423,-2.47094,-1.0,94.7487,19.7958,4.28751,-92.5584,20.2548,-2.22436,0.213293,1,16.7829
147115,247735198,5.00323,2.44041,4.02837,-1.6879,4.70992,-0.351112,,1.0,73.7965,1.93114,-19.581,71.1251,19.676,1.99679,-1.47249,-1,33.569
147115,76390014,7.8594,-2.74058,6.96405,2.4003,7.4839,0.31547,1.94572,1.0,22.1046,-2.69494,19.0528,-10.8784,19.2425,-0.538873,1.71131,-1,10.9334
147115,619033719,28.3805,-9.24973,-24.187,-11.6141,25.8953,-0.434685,-1.93606,1.0,12.1062,3.44766,0.913588,-11.5689,3.56665,-1.8928,0.259034,-1,22.9436
147115,468584232,7.33907,2.18434,0.934493,6.94387,2.37584,1.79371,0.404252,-1.0,69.2817,-2.70922,-14.0972,67.7781,14.3551,2.25631,-1.76066,1,10.6688
147115,305550541,12.5289,1.64362,-12.417,-0.297188,12.5253,-0.0237247,-1.43919,1.0,14.1699,-2.82746,-1.32254,-13.8218,3.12149,-2.1936,-2.70408,1,17.9806
147115,333811619,3.89124,-0.911035,2.27952,3.01919,2.45483,1.03497,1.95101,1.0,169.761,-6.54458,-30.9951,166.78,31.6786,2.36308,-1.77889,1,21.0586
147115,619972365,3.1326,1.92937,1.40659,-2.02787,2.38766,-0.770713,0.629952,-1.0,13.5792,-2.58815,-11.1978,-7.23215,11.493,-0.593757,-1.79794,1,9.86067
147115,388428762,21.921,14.7107,-6.77438,14.7727,16.1956,0.817865,-0.431556,1.0,16.7691,-2.54885,-2.87168,16.3236,3.83969,2.15392,-2.29671,-1,16.9996
147115,398721348,6.98941,1.25518,-2.84895,6.25778,3.1132,1.44813,-1.15581,1.0,50.0894,24.6724,5.90861,-43.1893,25.3701,-1.30202,0.235055,-1,34.8204
147115,481580594,11.2267,0.669067,2.40925,-10.9447,2.50043,-2.18234,1.29991,1.0,73.1262,14.1972,11.3214,70.8358,18.1586,2.0704,0.673177,1,55.8474
147115,550606680,5.19691,-3.26003,3.01121,-2.7042,4.43793,-0.576815,2.39585,-1.0,91.0441,-14.8434,-9.84742,89.2845,17.8129,2.31486,-2.55584,1,37.3056
147115,488390967,55.1197,6.73058,-11.6996,53.4416,13.4974,2.08482,-1.04875,1.0,25.1815,-5.60786,3.12344,24.3497,6.41903,2.04333,2.63341,-1,17.9445
147115,273482170,3.2541,0.269531,3.21202,-0.44654,3.22331,-0.138095,1.48708,-1.0,103.521,7.05997,21.5233,101.013,22.6516,2.2005,1.25384,-1,24.9375
147115,561709252,5.60425,-1.51193,-2.841,4.58807,3.21826,1.15279,-2.05986,1.0,24.0683,6.86069,21.1617,-9.18687,22.246,-0.402048,1.25728,-1,22.2499
147115,505526969,26.9889,-9.80208,-6.63182,-24.2557,11.8348,-1.46557,-2.54676,-1.0,4.44368,0.611543,-3.77082,2.27007,3.82009,0.563883,-1.41002,1,17.6624
147115,287605839,11.6788,3.9973,-3.2028,10.4956,5.12215,1.46537,-0.675498,-1.0,51.0241,33.4464,-3.11352,-38.407,33.591,-0.979209,-0.0928223,1,41.3603
147115,468912699,16.6175,-2.62847,4.27887,15.8406,5.02171,1.86618,2.12166,-1.0,61.5753,7.97522,-11.3776,-59.9871,13.8944,-2.16894,-0.959429,1,63.9234
147115,284440561,2.0849,1.97564,0.171281,-0.643684,1.98305,-0.319147,0.0864803,-1.0,75.6854,-1.85777,15.0538,74.1499,15.168,2.29035,1.69358,-1,20.3282
147115,312388203,20.3026,-2.44827,-13.7775,-14.71,13.9933,-0.917129,-1.74666,-1.0,15.034,-2.98729,4.0653,-14.1623,5.04486,-1.75568,2.20452,-1,17.0645
147115,453178409,15.3283,3.16858,-0.466921,14.99,3.2028,2.24772,-0.146307,-1.0,33.7823,-7.41294,20.3064,25.9604,21.6171,1.01656,1.92082,1,17.9805
147115,402601509,47.4842,6.3194,-13.0605,45.2132,14.509,1.85457,-1.12015,1.0,35.5922,-8.49542,9.69894,33.1747,12.8935,1.674,2.29014,-1,27.2209
147115,459309843,12.7972,1.20836,2.86319,-12.4141,3.10773,-2.0934,1.17144,-1.0,63.8745,5.63425,-21.1675,60.0012,21.9045,1.73259,-1.31065,1,56.852
147115,484875897,38.6199,21.0525,-9.4377,30.9712,23.0712,1.10405,-0.421434,1.0,5.22977,0.901158,3.65716,3.62817,3.76655,0.855154,1.3292,-1,14.5016
147115,301552767,7.63588,7.06304,-1.98508,-2.1165,7.33669,-0.284623,-0.273984,1.0,30.3741,-15.9116,-8.66777,24.3778,18.1193,1.10583,-2.64279,-1,27.5211
147115,256091725,17.63,2.65763,-13.3544,-11.1988,13.6163,-0.750108,-1.37436,1.0,20.4494,3.29346,3.43681,19.8877,4.7601,2.137,0.806694,-1,35.2246
147115,217068137,20.3925,-4.73158,5.61263,19.0254,7.34095,1.68075,2.27123,-1.0,55.7509,-9.74277,21.1227,50.6663,23.2614,1.52057,2.00296,-1,4.07502
147115,298482635,5.71811,3.39963,-1.16864,-4.44675,3.59488,-1.03942,-0.331102,1.0,25.3295,2.5056,4.49429,24.8013,5.14555,2.2765,1.06221,-1,22.4435
147115,389477295,2.42923,-1.0889,0.449942,2.12439,1.17819,1.35194,2.74975,-1.0,24.3168,9.45382,10.3633,19.8628,14.0276,1.14724,0.831261,1,6.7091
147115,397524025,26.1011,3.28619,-12.3188,-22.7753,12.7495,-1.3438,-1.3101,-1.0,13.0565,2.02488,1.78967,-12.7738,2.70242,-2.2574,0.723815,-1,11.4241
147115,254858118,102.247,-4.82353,-19.4379,100.266,20.0274,2.3137,-1.81403,-1.0,23.5174,-1.19745,6.13905,22.6703,6.25474,1.99937,1.76343,-1,22.1387
147115,184991174,57.9653,-21.2519,-3.138,53.8376,21.4823,1.64951,-2.99499,-1.0,19.352,4.02451,-0.660748,-18.9174,4.07839,-2.23895,-0.162729,1,66.6883
147115,410868729,19.3519,2.49314,-12.304,-14.7272,12.5541,-0.998639,-1.37088,-1.0,2.25592,-1.98643,0.895366,0.584468,2.17889,0.265124,2.71812,-1,11.6819
147115,299365847,3.04252,-0.392927,1.80373,-2.41849,1.84604,-1.08459,1.78529,1.0,45.7025,-7.79813,-6.75163,44.5233,10.3148,2.16873,-2.428,-1,22.6205
147115,388140920,12.7061,-11.2701,-4.74524,3.45145,12.2283,0.278632,-2.74307,1.0,4.49089,1.97461,-3.21427,2.43671,3.77234,0.607817,-1.01991,-1,10.5501
147115,393460137,5.49548,-0.577181,4.28306,3.39448,4.32178,0.721256,1.70475,1.0,63.8718,11.2936,13.8738,61.3154,17.8893,1.94561,0.887563,-1,13.414
147115,620540556,4.57924,-1.08576,3.57199,2.65169,3.73337,0.661058,1.86589,1.0,58.1772,-3.11534,11.2138,-57.0012,11.6385,-2.29216,1.84178,1,27.3539
147115,570299951,24.8947,4.16895,-0.659349,24.5343,4.22076,2.46052,-0.156858,1.0,23.2795,2.55238,22.2024,-6.51716,22.3487,-0.28763,1.45634,1,38.5598
147115,462488185,17.9677,17.0222,2.95482,4.93476,17.2767,0.281883,0.171874,1.0,12.4849,-8.72669,0.314646,8.92292,8.73236,0.896721,3.10555,1,25.609
147115,217457527,7.72955,0.839039,2.48411,7.27125,2.62198,1.74417,1.24507,-1.0,68.1053,-6.29175,-9.9788,-67.0759,11.7967,-2.43879,-2.13335,1,45.6994
147115,393837890,7.60511,-0.473361,-5.11607,-5.60709,5.13792,-0.944491,-1.66306,1.0,9.874,-0.511729,3.84832,-9.07879,3.88219,-1.58555,1.703,-1,9.34166
147115,300970391,40.7014,16.4197,-30.5915,21.2405,34.7196,0.578895,-1.07819,1.0,151.474,-12.2778,28.3376,148.292,30.8831,2.27279,1.97965,-1,90.3757
147115,196412382,64.6228,11.128,-5.62942,63.4081,12.4709,2.32887,-0.468339,1.0,9.57656,3.26319,-0.0912634,-9.00299,3.26446,-1.73897,-0.0279603,1,48.0188
147115,295398360,13.4036,5.59912,0.269834,-12.1751,5.60562,-1.51799,0.0481549,-1.0,99.6125,-18.9909,13.4231,96.8598,23.2558,2.13397,2.52631,1,72.3486
147115,463209211,3.95189,-1.7405,-3.31992,-1.25148,3.7485,-0.327952,-2.05366,1.0,135.622,-12.0966,16.6949,-134.046,20.6167,-2.57109,2.19782,-1,28.3753
147115,501362980,3.53679,1.69736,2.7527,-1.43195,3.23395,-0.429464,1.01825,-1.0,19.1856,-12.668,1.12285,14.3647,12.7177,0.970051,3.05319,1,14.6175
147115,254873795,28.9603,-9.06014,-10.5188,25.4158,13.8828,1.36527,-2.28183,1.0,11.1224,-0.174368,-2.52954,-10.8296,2.53554,-2.15845,-1.63962,1,33.7391
147115,488037999,104.921,24.5879,9.53962,-101.552,26.3737,-2.05781,0.370101,1.0,8.60145,-2.78602,1.52663,-7.99328,3.17687,-1.65319,2.64032,1,17.0105
147115,166824925,7.16106,-3.1896,-2.43152,5.93254,4.01071,1.18315,,1.0,75.9808,-6.38181,-12.0222,74.7517,13.6111,2.40462,-2.05881,1,10.1043
147115,392748446,14.3644,-2.15084,-1.78682,14.0896,2.79622,2.32002,-2.44838,-1.0,31.2643,-6.41937,0.139425,-30.5978,6.42088,-2.26535,3.11988,-1,41.6328
147115,467104339,3.667,-1.8371,-0.10343,3.17195,1.84001,1.31286,-3.08535,-1.0,56.1909,-11.2267,7.62923,-54.5268,13.5737,-2.09885,2.54472,-1,26.802
147115,291926013,22.2278,3.53799,10.3856,-19.3312,10.9717,-1.3318,1.24246,-1.0,2.73416,-0.155305,-2.70501,0.366703,2.70946,0.134932,-1.62815,1,13.8929
147115,163524482,27.386,-5.82398,12.9877,23.3965,14.2337,1.27194,1.99234,-1.0,3.49802,-1.30712,-1.77964,2.71302,2.20809,1.0342,-2.20429,-1,9.77984
147115,196663130,21.1303,1.2012,10.8216,18.1091,10.8881,1.28201,1.46025,-1.0,39.9588,-3.45229,-9.58516,38.6382,10.1879,2.04313,-1.9165,-1,22.4727
147115,298130847,34.7444,-1.67455,-17.8929,29.7358,17.9711,1.27759,-1.66411,-1.0,12.7042,2.78551,-1.07039,12.3488,2.98409,2.1277,-0.366872,-1,10.9282
147115,296083980,102.077,-18.1141,-10.5408,-99.9026,20.9578,-2.26566,-2.61458,-1.0,6.9848,1.73118,1.33363,-6.63415,2.1853,-1.82971,0.656405,-1,13.8301
147115,195980594,3.25652,-1.8906,-1.29748,2.31238,2.293,0.887339,-2.54013,-1.0,95.6534,15.3025,-12.1914,-93.6311,19.5652,-2.2695,-0.672722,1,32.8975
147115,429246518,17.9002,2.66629,7.48647,-16.0393,7.94709,-1.45177,1.22866,1.0,16.2588,-0.569973,-16.0684,-2.41481,16.0785,-0.14963,-1.60625,-1,27.354
147115,413552769,23.3958,-1.86143,3.62437,23.0383,4.07443,2.4333,2.04525,-1.0,53.7054,-12.8308,3.4868,-52.0335,13.2962,-2.0735,2.87625,-1,69.5518
147115,212528396,73.4743,-13.2066,18.353,69.9087,22.6108,1.84709,2.19455,-1.0,6.19751,-1.76689,1.76267,5.67276,2.49578,1.55944,2.35739,-1,2.48902
147115,561064922,4.05166,-2.13989,2.82925,-1.95759,3.54737,-0.527094,2.21835,-1.0,24.4621,-17.1567,-16.313,-6.15842,23.6742,-0.257285,-2.3814,1,13.8922
147115,217991243,34.4495,20.016,14.6696,23.8942,24.8161,0.854859,0.632462,1.0,52.1141,15.0017,5.32103,49.6237,15.9175,1.85498,0.340851,-1,21.5061
147115,393265606,108.033,-15.7166,18.0076,105.356,23.9015,2.18917,2.28837,1.0,12.833,-2.28205,-1.43251,-12.5469,2.69441,-2.24278,-2.58103,-1,73.4602
147115,185638984,7.25681,-6.31808,-1.83603,3.06138,6.57945,0.449957,-2.85878,1.0,24.6112,-4.27501,9.58537,22.2611,10.4955,1.49648,1.99031,-1,14.2154
147115,263233022,93.8173,-10.3831,12.8993,92.3444,16.559,2.41969,2.24854,1.0,13.3908,1.29916,-3.63005,12.8238,3.85553,1.91681,-1.22711,-1,16.2728
147115,425313621,9.78387,-2.31032,2.74004,9.10377,3.58405,1.66201,2.27131,-1.0,14.3722,6.20095,-11.9282,5.08202,13.4437,0.369552,-1.09139,-1,16.8143
147115,236437483,89.3779,13.241,-3.89547,-88.3058,13.8022,-2.55518,-0.286124,-1.0,12.7877,-2.31625,1.59898,-12.4742,2.81456,-2.19449,2.53739,1,12.514
147115,465361663,11.9728,-1.51167,-3.69812,11.2866,3.99515,1.76163,-1.95884,-1.0,46.8179,-8.48869,9.42974,45.0659,12.6877,1.97989,2.30372,1,12.1607
147115,569537677,30.2457,-5.32675,-2.15491,29.6948,5.74612,2.34483,-2.75718,1.0,84.2818,14.1485,-6.02551,-82.8669,15.3781,-2.38594,-0.402614,1,100.72
147115,247608713,3.62044,0.814856,-1.74591,-3.06519,1.9267,-1.24415,-1.13412,1.0,64.9384,-9.08458,8.3511,-63.7552,12.3398,-2.34461,2.39824,1,11.1056
147115,292572795,55.6434,2.32367,-12.6553,-54.1353,12.8669,-2.14381,-1.38921,1.0,2.5942,1.41636,1.93592,-0.987929,2.39872,-0.401021,0.939162,1,14.9718
147115,431623289,17.801,-12.1631,-3.95178,12.3822,12.789,0.858707,-2.82745,-1.0,13.2728,5.37286,0.365587,-12.1312,5.38528,-1.55124,0.0679385,1,30.1091
147115,488759081,21.2844,3.31197,-13.6589,15.9842,14.0547,0.975195,-1.33291,1.0,17.5175,0.860473,4.53729,16.8978,4.61816,2.00851,1.38338,-1,17.9932
147115,274476974,96.7499,37.8877,31.6487,-83.2072,49.3672,-1.29343,0.695915,-1.0,116.408,-30.8032,-31.9478,-107.616,44.379,-1.61899,-2.33795,1,94.7224
